Date,mean_power,mean_radiation,mean_temp,mean_humid,mean_cloud,mean_panel
2020-09-11,58.69942986328518,0.8258919208959853,57.55555555555556,67.11111111111111,7.444444444444445,0.03738671032901403
2020-09-12,167.1546566580741,0.8200683215014516,68.88888888888889,61.333333333333336,6.666666666666667,0.10646377218954915
2020-09-13,61.42342458473888,0.8141842691629779,69.66666666666667,80.77777777777777,6.777777777777778,0.03912167098921035
2020-09-14,150.44459932933333,0.8082415057882593,60.666666666666664,48.0,2.888888888888889,0.09582083963661132
2020-09-15,148.17025280648147,0.8022418465218347,59.666666666666664,55.888888888888886,2.2222222222222223,0.09437226790711235
2020-09-16,149.4369628689815,0.7961871788768713,69.44444444444444,46.44444444444444,4.0,0.09517905806312982
2020-09-17,108.71907299841112,0.7900794617275674,64.22222222222223,62.666666666666664,6.555555555555555,0.06924511019778828
2020-09-18,176.89193981644448,0.7839207241633873,57.44444444444444,43.0,5.666666666666667,0.11266562092439147
2020-09-19,174.9967922502963,0.7777130642068163,53.888888888888886,39.0,3.7777777777777777,0.11145856775110954
2020-09-20,167.10907629507963,0.7714586473967824,57.55555555555556,39.333333333333336,3.2222222222222223,0.10643474124611522
2020-09-21,176.00484066075927,0.76515970524035,61.55555555555556,38.77777777777778,3.2222222222222223,0.11210061170293974
2020-09-22,154.6740065052037,0.7588185335357401,64.77777777777777,44.0,3.7777777777777777,0.09851462424944316
2020-09-23,168.69132806322224,0.7524374905701847,73.33333333333333,47.77777777777778,1.3333333333333333,0.10744250552356893
2020-09-24,107.30747610687038,0.7460189951965451,72.0,68.0,6.333333333333333,0.06834603904482672
2020-09-25,150.23468391238887,0.7395655247930435,74.33333333333333,52.111111111111114,2.0,0.09568714077607426
2020-09-26,157.88419134449998,0.7330796131108648,75.11111111111111,51.666666666666664,6.222222222222222,0.1005592480382754
2020-09-27,149.95313547005557,0.7265638480147714,79.44444444444444,49.55555555555556,5.333333333333333,0.09550781756830859
2020-09-28,130.04198169107406,0.7200208691222167,78.11111111111111,51.111111111111114,5.444444444444445,0.08282604978308443
2020-09-29,37.1718294892537,0.7134533653468191,60.44444444444444,81.33333333333333,6.111111111111111,0.023675398973226954
2020-09-30,65.32518084801852,0.7068640723523303,56.22222222222222,79.33333333333333,7.222222222222222,0.041606768911445734
2020-10-01,134.1454362697408,0.7002557699235671,59.333333333333336,61.333333333333336,4.444444444444445,0.08543961294780669
2020-10-02,92.23835679564814,0.693631279260993,54.333333333333336,75.33333333333333,7.444444444444445,0.05874824908478491
2020-10-03,139.7283898462778,0.6869934602059034,53.55555555555556,51.55555555555556,6.333333333333333,0.0889954953240489
2020-10-04,73.87271851642593,0.6803452084033395,57.888888888888886,58.111111111111114,7.222222222222222,0.0470508475946522
2020-10-05,82.91685187638888,0.6736894524100516,57.111111111111114,66.66666666666667,6.555555555555555,0.05281121690136327
2020-10-06,96.7592087495,0.6670291507549412,60.333333333333336,53.22222222222222,6.444444444444445,0.06162766005747536
2020-10-07,76.77103981719037,0.6342599195621293,60.75,66.125,5.0,0.048896839952064626
2020-10-08,91.04676423485927,0.6537068765261381,53.77777777777778,59.55555555555556,7.333333333333333,0.05798930260090626
2020-10-09,149.39813217075925,0.6470509439011803,61.22222222222222,56.44444444444444,1.7777777777777777,0.09515432610117226
2020-10-10,93.52948994209073,0.6404025394216414,72.77777777777777,63.333333333333336,6.666666666666667,0.059570594737113465
2020-10-11,132.80021468714816,0.6337647262519363,52.77777777777778,63.666666666666664,6.444444444444445,0.08458281740901073
2020-10-12,118.06891803743146,0.6271405793189333,62.22222222222222,64.77777777777777,5.777777777777778,0.0752001927072636
2020-10-13,98.14306488443519,0.6205331822525395,58.44444444444444,61.55555555555556,4.555555555555555,0.06250906262943136
2020-10-14,149.6853853586611,0.6139456243391387,60.111111111111114,44.333333333333336,3.2222222222222223,0.09533728276279889
2020-10-15,66.17120994833888,0.6073809974950746,63.666666666666664,56.888888888888886,7.222222222222222,0.04214561988456869
2020-10-16,64.35905659497408,0.6008423932671092,49.111111111111114,57.0,6.777777777777778,0.04099142720072497
2020-10-17,116.11598811789258,0.594332899866624,52.333333333333336,48.333333333333336,3.6666666666666665,0.07395633692596014
2020-10-18,49.08725742502037,0.5878555992440453,57.0,40.44444444444444,7.888888888888889,0.03126454683579221
2020-10-19,11.698794143461107,0.5814135642097233,50.666666666666664,96.0,8.0,0.007451169949333947
2020-10-20,18.624234089500003,0.5750098556071916,48.0,90.22222222222223,8.0,0.0118621057585331
2020-10-21,29.246221203292592,0.5686475195444195,63.22222222222222,89.66666666666667,7.888888888888889,0.01862743816920224
2020-10-22,27.62466491219259,0.5623295846883367,53.888888888888886,93.11111111111111,7.888888888888889,0.0175946401423944
2020-10-23,116.6241158352537,0.556059059627548,75.44444444444444,56.0,4.222222222222222,0.07427997250169519
2020-10-24,49.1634135282389,0.5498389303078016,44.55555555555556,71.88888888888889,7.444444444444445,0.03131305201169339
2020-10-25,69.89589636786667,0.5436721575443876,43.22222222222222,69.88888888888889,7.666666666666667,0.04451793887570078
2020-10-26,18.166241712166666,0.5375616746152441,46.44444444444444,94.55555555555556,8.0,0.011570402272074403
2020-10-27,38.407047478235185,0.531510384938174,46.44444444444444,76.44444444444444,8.0,0.02446213126781305
2020-10-28,54.92386931593889,0.5255211598351428,46.666666666666664,81.0,7.444444444444445,0.034981988701528875
2020-10-29,12.87823335767963,0.5195968363862425,46.888888888888886,90.44444444444444,7.888888888888889,0.00820237575074239
2020-10-30,53.51388209259445,0.5137402153754873,37.111111111111114,71.77777777777777,7.444444444444445,0.03408394277485522
2020-10-31,127.73728381246853,0.5079540593302032,41.55555555555556,55.22222222222222,1.7777777777777777,0.0813581467355761
2020-11-01,26.446020749974075,0.5022410906553602,46.0,74.55555555555556,7.666666666666667,0.016843940723737714
2020-11-02,56.77984239124074,0.4966039898638182,34.888888888888886,63.55555555555556,7.444444444444445,0.03616409094521967
